shipment_id,product_id,distance_km,region,shipment_mode,shipment_cost
SHIP-008103,SKU-04028,415.54,East,Express,431.26
SHIP-008104,SKU-05317,317.94,West,Express,328.34
SHIP-008105,SKU-08162,348.85,West,Bulk,81.27
SHIP-008106,SKU-09832,192.83,North,Express,343.24
SHIP-008107,SKU-00966,169.89,West,Standard,416.95
SHIP-008108,SKU-02060,877.33,South,Bulk,414.6
SHIP-008109,SKU-05945,187.23,East,Express,293.65
SHIP-008110,SKU-00384,86.97,South,Standard,115.77
SHIP-008111,SKU-07360,403.15,West,Express,148.02
SHIP-008112,SKU-06078,956.64,East,Express,428.96
SHIP-008113,SKU-09257,189.85,East,Standard,395.29
SHIP-008114,SKU-00325,768.95,South,Express,121.5
SHIP-008115,SKU-04312,779.24,South,Bulk,402.11
SHIP-008116,SKU-03991,256.85,East,Express,126.68
SHIP-008117,SKU-01016,898.72,West,Standard,190.66
SHIP-008118,SKU-08072,735.09,East,Express,331.12
SHIP-008119,SKU-00805,206.68,West,Standard,425.91
SHIP-008120,SKU-06733,278.66,South,Express,321.13
SHIP-008121,SKU-09687,522.77,East,Standard,256.45
SHIP-008122,SKU-03510,132.45,South,Standard,195.49
SHIP-008123,SKU-05591,604.69,South,Express,198.53
SHIP-008124,SKU-06432,433.12,West,Express,335.3
SHIP-008125,SKU-09919,54.95,West,Standard,320.24
SHIP-008126,SKU-05611,619.78,East,Standard,391.77
SHIP-008127,SKU-02169,825.99,West,Bulk,59.2
SHIP-008128,SKU-01505,535.59,West,Express,419.76
SHIP-008129,SKU-04871,573.61,South,Bulk,89.15
SHIP-008130,SKU-00616,816.69,West,Express,163.82
SHIP-008131,SKU-04280,868.65,West,Bulk,158.49
SHIP-008132,SKU-06402,304.44,South,Standard,489.34
SHIP-008133,SKU-00964,853.43,East,Bulk,441.82
SHIP-008134,SKU-08876,701.01,North,Standard,231.03
SHIP-008135,SKU-05032,567.17,South,Bulk,104.9
SHIP-008136,SKU-07816,180.23,East,Bulk,111.01
SHIP-008137,SKU-06599,218.98,West,Bulk,491.96
SHIP-008138,SKU-06394,838.94,South,Express,395.85
SHIP-008139,SKU-02149,29.85,South,Express,199.28
SHIP-008140,SKU-06706,70.12,West,Standard,100.1
SHIP-008141,SKU-02970,605.64,South,Bulk,466.38
SHIP-008142,SKU-05495,838.68,West,Bulk,180.81
SHIP-008143,SKU-09362,465.61,West,Express,410.41
SHIP-008144,SKU-03005,302.3,North,Express,244.0
SHIP-008145,SKU-05761,382.8,West,Express,440.61
SHIP-008146,SKU-04428,61.59,West,Bulk,478.09
SHIP-008147,SKU-03631,85.09,South,Standard,218.76
SHIP-008148,SKU-01110,52.65,North,Bulk,477.49
SHIP-008149,SKU-06339,656.63,West,Express,490.9
SHIP-008150,SKU-00155,552.11,East,Standard,412.54
SHIP-008151,SKU-04917,28.51,East,Express,105.29
SHIP-008152,SKU-06986,965.62,North,Standard,486.75
SHIP-008153,SKU-02103,240.42,East,Standard,340.71
SHIP-008154,SKU-05534,776.47,West,Standard,342.63
SHIP-008155,SKU-00185,748.78,North,Express,179.73
SHIP-008156,SKU-08599,601.94,North,Bulk,394.38
SHIP-008157,SKU-04321,813.28,East,Express,214.39
SHIP-008158,SKU-02480,208.26,North,Standard,492.71
SHIP-008159,SKU-08305,902.81,West,Standard,101.49
SHIP-008160,SKU-04685,913.95,East,Express,29.06
SHIP-008161,SKU-01468,150.88,West,Bulk,102.94
SHIP-008162,SKU-05429,883.59,West,Standard,453.47
SHIP-008163,SKU-02425,292.68,North,Standard,345.09
SHIP-008164,SKU-08745,416.03,South,Express,249.77
SHIP-008165,SKU-03939,551.11,North,Bulk,489.35
SHIP-008166,SKU-00487,834.74,East,Express,162.54
SHIP-008167,SKU-09758,866.29,South,Bulk,29.4
SHIP-008168,SKU-06512,384.78,South,Express,212.7
SHIP-008169,SKU-03033,638.88,North,Bulk,107.87
SHIP-008170,SKU-01344,40.67,North,Bulk,419.5
SHIP-008171,SKU-05070,832.0,East,Express,70.09
SHIP-008172,SKU-06195,952.12,North,Bulk,217.78
SHIP-008173,SKU-01005,698.48,South,Express,110.15
SHIP-008174,SKU-02555,505.48,East,Express,22.73
SHIP-008175,SKU-02248,88.48,East,Standard,172.6
SHIP-008176,SKU-07736,707.27,South,Express,459.07
SHIP-008177,SKU-08013,594.25,West,Bulk,99.36
SHIP-008178,SKU-04966,434.69,West,Bulk,246.71
SHIP-008179,SKU-08384,535.64,West,Bulk,78.42
SHIP-008180,SKU-08346,779.12,West,Standard,399.89
SHIP-008181,SKU-00022,868.7,East,Express,463.18
SHIP-008182,SKU-04091,102.67,North,Bulk,225.78
SHIP-008183,SKU-05462,801.08,North,Express,70.97
SHIP-008184,SKU-03292,357.33,North,Express,369.71
SHIP-008185,SKU-02768,427.1,South,Standard,340.01
SHIP-008186,SKU-05695,770.28,East,Bulk,477.29
SHIP-008187,SKU-06353,799.99,West,Express,357.35
SHIP-008188,SKU-02513,60.03,West,Standard,197.52
SHIP-008189,SKU-06344,621.72,South,Express,343.34
SHIP-008190,SKU-01934,209.34,West,Standard,166.44
SHIP-008191,SKU-03149,741.18,North,Express,267.87
SHIP-008192,SKU-06180,771.95,West,Bulk,127.51
SHIP-008193,SKU-04912,930.56,East,Standard,115.61
SHIP-008194,SKU-07649,313.04,East,Bulk,347.09
SHIP-008195,SKU-04027,738.73,South,Bulk,386.0
SHIP-008196,SKU-09330,890.84,North,Bulk,412.69
SHIP-008197,SKU-02112,201.46,East,Bulk,199.48
SHIP-008198,SKU-03096,540.28,North,Express,254.05
SHIP-008199,SKU-05797,333.49,North,Express,117.22
SHIP-008200,SKU-03828,871.06,North,Express,457.65
SHIP-008201,SKU-07323,633.74,West,Express,177.46
SHIP-008202,SKU-06390,77.24,South,Express,216.86
SHIP-008203,SKU-07500,296.78,East,Bulk,490.77
SHIP-008204,SKU-03546,898.37,East,Express,205.4
SHIP-008205,SKU-06362,545.09,South,Bulk,46.59
SHIP-008206,SKU-08177,21.37,South,Standard,99.4
SHIP-008207,SKU-01650,559.59,East,Standard,44.68
SHIP-008208,SKU-03460,146.0,South,Express,428.57
SHIP-008209,SKU-03824,586.34,North,Standard,299.26
SHIP-008210,SKU-00086,559.54,South,Standard,153.57
SHIP-008211,SKU-07080,90.7,West,Bulk,286.0
SHIP-008212,SKU-08789,246.44,West,Standard,134.51
SHIP-008213,SKU-03110,179.68,East,Bulk,351.87
SHIP-008214,SKU-08904,352.39,South,Standard,415.7
SHIP-008215,SKU-08732,888.78,North,Standard,491.61
SHIP-008216,SKU-06284,599.89,North,Bulk,378.46
SHIP-008217,SKU-00035,285.96,North,Express,455.2
SHIP-008218,SKU-01998,541.33,North,Bulk,426.98
SHIP-008219,SKU-00125,807.97,North,Bulk,70.3
SHIP-008220,SKU-09228,779.13,East,Express,470.02
SHIP-008221,SKU-05005,986.81,East,Bulk,179.51
SHIP-008222,SKU-04129,162.25,West,Express,267.73
SHIP-008223,SKU-03455,657.04,North,Standard,151.53
SHIP-008224,SKU-06782,518.91,West,Bulk,152.58
SHIP-008225,SKU-02899,433.64,North,Bulk,261.63
SHIP-008226,SKU-03727,635.86,East,Standard,400.1
SHIP-008227,SKU-04925,998.81,East,Bulk,226.43
SHIP-008228,SKU-07348,898.71,West,Standard,340.09
SHIP-008229,SKU-04753,585.91,South,Bulk,69.65
SHIP-008230,SKU-01535,78.33,West,Bulk,225.02
SHIP-008231,SKU-04689,866.35,West,Bulk,288.88
SHIP-008232,SKU-02348,197.94,East,Express,112.93
SHIP-008233,SKU-07554,661.99,South,Bulk,482.79
SHIP-008234,SKU-09190,710.21,East,Bulk,168.17
SHIP-008235,SKU-08540,599.51,West,Bulk,347.89
SHIP-008236,SKU-05221,82.96,South,Express,32.87
SHIP-008237,SKU-04180,821.39,North,Standard,188.44
SHIP-008238,SKU-06520,350.34,East,Express,368.09
SHIP-008239,SKU-05734,103.53,West,Bulk,410.14
SHIP-008240,SKU-06259,761.15,West,Standard,221.2
SHIP-008241,SKU-05770,319.28,East,Standard,150.06
SHIP-008242,SKU-05063,120.02,North,Bulk,239.83
SHIP-008243,SKU-08274,70.13,West,Bulk,354.51
SHIP-008244,SKU-03435,988.87,West,Bulk,100.49
SHIP-008245,SKU-05613,828.96,North,Express,343.66
SHIP-008246,SKU-08364,773.68,West,Express,333.9
SHIP-008247,SKU-01704,507.24,East,Express,27.44
SHIP-008248,SKU-06449,220.91,West,Express,379.86
SHIP-008249,SKU-04852,802.28,West,Bulk,413.11
SHIP-008250,SKU-07792,639.85,West,Standard,75.19
SHIP-008251,SKU-04336,640.04,West,Express,355.61
SHIP-008252,SKU-09339,268.32,West,Express,87.49
SHIP-008253,SKU-05699,92.54,North,Express,226.02
SHIP-008254,SKU-07348,116.86,North,Bulk,428.98
SHIP-008255,SKU-06311,98.21,North,Standard,477.72
SHIP-008256,SKU-04083,938.68,West,Bulk,488.41
SHIP-008257,SKU-07936,112.07,South,Standard,366.41
SHIP-008258,SKU-04956,506.08,West,Standard,405.65
SHIP-008259,SKU-07857,534.58,North,Bulk,386.42
SHIP-008260,SKU-09343,731.71,West,Bulk,383.48
SHIP-008261,SKU-05300,947.01,West,Standard,417.64
SHIP-008262,SKU-08575,946.82,South,Standard,457.26
SHIP-008263,SKU-06431,20.83,North,Standard,343.21
SHIP-008264,SKU-04452,540.42,East,Standard,229.5
SHIP-008265,SKU-03405,258.88,West,Bulk,331.57
SHIP-008266,SKU-05601,658.45,North,Express,377.47
SHIP-008267,SKU-08991,296.38,North,Standard,159.42
SHIP-008268,SKU-06754,26.55,North,Bulk,416.63
SHIP-008269,SKU-00293,620.7,West,Bulk,61.31
SHIP-008270,SKU-09188,823.86,East,Standard,156.0
SHIP-008271,SKU-03993,652.39,North,Standard,176.43
SHIP-008272,SKU-07998,316.49,East,Express,364.04
SHIP-008273,SKU-06504,983.57,East,Standard,386.93
SHIP-008274,SKU-09862,761.05,West,Bulk,409.39
SHIP-008275,SKU-04797,402.42,South,Standard,252.86
SHIP-008276,SKU-03215,253.6,South,Bulk,24.29
SHIP-008277,SKU-03617,82.36,South,Standard,213.64
SHIP-008278,SKU-09534,216.53,South,Express,149.47
SHIP-008279,SKU-07233,225.77,East,Standard,407.51
SHIP-008280,SKU-07099,655.59,West,Express,237.94
SHIP-008281,SKU-04225,936.18,East,Express,109.76
SHIP-008282,SKU-02511,800.89,North,Bulk,464.27
SHIP-008283,SKU-00694,183.03,North,Standard,440.82
SHIP-008284,SKU-01486,590.69,North,Standard,277.68
SHIP-008285,SKU-09267,851.77,East,Standard,478.81
SHIP-008286,SKU-08161,66.82,North,Express,20.37
SHIP-008287,SKU-03731,599.64,West,Standard,53.81
SHIP-008288,SKU-00187,271.72,South,Standard,267.18
SHIP-008289,SKU-07939,728.31,East,Standard,481.94
SHIP-008290,SKU-04967,180.54,East,Express,135.32
SHIP-008291,SKU-05591,253.0,East,Standard,343.09
SHIP-008292,SKU-02498,312.83,South,Express,59.98
SHIP-008293,SKU-00982,417.55,East,Bulk,137.62
SHIP-008294,SKU-05327,755.85,West,Standard,242.86
SHIP-008295,SKU-05364,111.86,South,Bulk,190.44
SHIP-008296,SKU-08959,60.74,West,Standard,312.37
SHIP-008297,SKU-05247,216.68,South,Express,339.34
SHIP-008298,SKU-05548,849.9,South,Bulk,392.99
SHIP-008299,SKU-09283,279.37,South,Standard,318.2
SHIP-008300,SKU-06866,395.14,North,Standard,316.34
SHIP-008301,SKU-07856,252.82,North,Express,342.67
SHIP-008302,SKU-00674,932.2,South,Express,433.2
SHIP-008303,SKU-09774,195.85,East,Express,347.28
SHIP-008304,SKU-08514,211.81,North,Express,471.3
SHIP-008305,SKU-04144,370.72,West,Standard,275.12
SHIP-008306,SKU-01158,950.63,West,Standard,367.48
SHIP-008307,SKU-00782,894.89,West,Bulk,412.57
SHIP-008308,SKU-01106,695.53,East,Standard,484.54
SHIP-008309,SKU-04410,425.8,South,Bulk,264.89
SHIP-008310,SKU-02586,707.34,North,Standard,48.65
SHIP-008311,SKU-02650,187.76,West,Bulk,175.55
SHIP-008312,SKU-06410,680.48,North,Standard,368.28
SHIP-008313,SKU-02005,13.18,West,Bulk,70.21
SHIP-008314,SKU-02162,44.67,South,Bulk,265.69
SHIP-008315,SKU-08955,36.4,North,Express,268.49
SHIP-008316,SKU-06903,831.13,South,Bulk,175.54
SHIP-008317,SKU-01358,36.96,West,Express,443.78
SHIP-008318,SKU-03447,388.88,West,Express,61.39
SHIP-008319,SKU-06749,532.29,South,Standard,168.33
SHIP-008320,SKU-02041,102.72,East,Standard,334.31
SHIP-008321,SKU-08406,315.72,East,Express,420.39
SHIP-008322,SKU-07850,472.78,North,Bulk,214.5
SHIP-008323,SKU-07849,762.54,South,Standard,238.33
SHIP-008324,SKU-06265,769.21,West,Standard,359.32
SHIP-008325,SKU-06982,309.42,South,Bulk,460.26
SHIP-008326,SKU-08899,718.83,West,Standard,177.8
SHIP-008327,SKU-05564,369.45,North,Bulk,439.17
SHIP-008328,SKU-06490,316.11,South,Standard,375.21
SHIP-008329,SKU-05674,93.49,East,Standard,258.08
SHIP-008330,SKU-09852,431.33,West,Express,312.4
SHIP-008331,SKU-09858,741.58,North,Express,290.13
SHIP-008332,SKU-05790,229.28,East,Express,60.26
SHIP-008333,SKU-09484,963.51,East,Bulk,284.55
SHIP-008334,SKU-07473,742.83,West,Express,121.32
SHIP-008335,SKU-09612,388.3,North,Bulk,412.81
SHIP-008336,SKU-06021,533.96,West,Standard,259.08
SHIP-008337,SKU-01739,241.87,West,Bulk,333.19
SHIP-008338,SKU-06545,167.08,West,Standard,202.85
SHIP-008339,SKU-02796,889.55,South,Bulk,342.7
SHIP-008340,SKU-07280,228.81,South,Bulk,167.03
SHIP-008341,SKU-04325,320.75,North,Express,53.28
SHIP-008342,SKU-03605,319.26,West,Standard,184.56
SHIP-008343,SKU-00984,918.69,West,Bulk,164.47
SHIP-008344,SKU-09354,831.5,East,Bulk,140.08
SHIP-008345,SKU-02163,244.48,South,Standard,348.26
SHIP-008346,SKU-01428,84.32,South,Express,423.96
SHIP-008347,SKU-05169,824.59,West,Express,37.7
SHIP-008348,SKU-08822,862.11,North,Bulk,284.86
SHIP-008349,SKU-06223,841.08,East,Bulk,461.0
SHIP-008350,SKU-07483,610.98,West,Standard,170.72
SHIP-008351,SKU-01840,917.22,South,Express,326.94
SHIP-008352,SKU-05958,828.51,East,Standard,318.94
SHIP-008353,SKU-03954,645.75,West,Bulk,418.75
SHIP-008354,SKU-00789,192.76,North,Bulk,349.89
SHIP-008355,SKU-02997,647.75,East,Bulk,78.37
SHIP-008356,SKU-05743,826.3,North,Express,114.22
SHIP-008357,SKU-08834,824.0,South,Bulk,223.62
SHIP-008358,SKU-05852,539.72,West,Standard,423.69
SHIP-008359,SKU-07288,395.69,South,Express,174.9
SHIP-008360,SKU-04494,421.68,South,Standard,464.38
SHIP-008361,SKU-02768,547.48,East,Express,376.49
SHIP-008362,SKU-09188,297.3,West,Express,60.51
SHIP-008363,SKU-07728,375.99,East,Bulk,479.49
SHIP-008364,SKU-05060,262.76,West,Express,324.73
SHIP-008365,SKU-08634,734.34,East,Bulk,84.87
SHIP-008366,SKU-07777,880.14,North,Bulk,248.54
SHIP-008367,SKU-09609,834.87,South,Bulk,26.2
SHIP-008368,SKU-06957,568.98,South,Bulk,191.64
SHIP-008369,SKU-04738,574.56,North,Standard,43.6
SHIP-008370,SKU-00811,342.19,West,Bulk,53.46
SHIP-008371,SKU-00619,87.55,East,Bulk,451.92
SHIP-008372,SKU-07653,383.12,West,Bulk,127.03
SHIP-008373,SKU-03996,501.78,South,Standard,224.17
SHIP-008374,SKU-09134,631.74,South,Bulk,120.23
SHIP-008375,SKU-01000,199.09,South,Express,101.95
SHIP-008376,SKU-05100,463.42,East,Standard,310.33
SHIP-008377,SKU-00294,84.15,West,Standard,333.35
SHIP-008378,SKU-07878,167.39,South,Standard,29.05
SHIP-008379,SKU-08470,274.48,North,Standard,59.3
SHIP-008380,SKU-03006,499.57,East,Standard,462.44
SHIP-008381,SKU-01494,142.36,West,Express,461.05
SHIP-008382,SKU-06552,768.66,North,Express,156.02
SHIP-008383,SKU-00133,938.76,East,Express,153.57
SHIP-008384,SKU-01216,449.58,South,Express,370.83
SHIP-008385,SKU-06827,503.65,West,Bulk,380.04
SHIP-008386,SKU-04652,476.54,North,Bulk,38.11
SHIP-008387,SKU-09623,430.39,South,Express,186.37
SHIP-008388,SKU-04916,996.74,North,Standard,183.59
SHIP-008389,SKU-06525,162.03,West,Standard,496.83
SHIP-008390,SKU-02006,323.29,East,Standard,251.99
SHIP-008391,SKU-01526,857.12,West,Standard,321.9
SHIP-008392,SKU-00445,647.1,North,Standard,25.83
SHIP-008393,SKU-01550,66.8,North,Express,491.97
SHIP-008394,SKU-02959,825.84,South,Bulk,354.26
SHIP-008395,SKU-07358,734.57,South,Bulk,160.08
SHIP-008396,SKU-05306,273.65,South,Bulk,109.31
SHIP-008397,SKU-06131,347.12,North,Standard,218.0
SHIP-008398,SKU-02449,752.42,South,Express,427.21
SHIP-008399,SKU-03278,544.84,North,Standard,273.11
SHIP-008400,SKU-02104,623.89,North,Standard,465.92
SHIP-008401,SKU-03796,48.56,West,Express,122.57
SHIP-008402,SKU-01763,292.09,North,Express,344.04
SHIP-008403,SKU-07978,348.21,North,Bulk,486.12
SHIP-008404,SKU-03639,747.6,East,Standard,64.56
SHIP-008405,SKU-08478,412.47,East,Standard,358.07
SHIP-008406,SKU-09598,312.48,North,Express,154.72
SHIP-008407,SKU-00972,43.8,West,Standard,365.13
SHIP-008408,SKU-02525,586.06,West,Express,164.11
SHIP-008409,SKU-02780,12.66,West,Express,490.64
SHIP-008410,SKU-01973,668.01,South,Express,22.23
SHIP-008411,SKU-04808,765.44,West,Express,497.08
SHIP-008412,SKU-01380,834.85,East,Standard,464.05
SHIP-008413,SKU-08951,493.96,South,Standard,96.38
SHIP-008414,SKU-05224,940.38,West,Standard,475.67
SHIP-008415,SKU-03076,805.18,North,Bulk,229.89
SHIP-008416,SKU-07975,856.38,East,Express,379.21
SHIP-008417,SKU-04440,616.78,West,Standard,189.37
SHIP-008418,SKU-09280,909.39,East,Standard,449.25
SHIP-008419,SKU-08798,106.2,South,Standard,416.93
SHIP-008420,SKU-04073,786.58,North,Express,31.65
SHIP-008421,SKU-07256,357.23,North,Express,450.91
SHIP-008422,SKU-05760,73.25,North,Express,107.02
SHIP-008423,SKU-06295,361.86,South,Bulk,73.25
SHIP-008424,SKU-02230,371.58,South,Standard,337.83
SHIP-008425,SKU-07333,446.88,West,Standard,123.77
SHIP-008426,SKU-00010,494.56,West,Express,212.34
SHIP-008427,SKU-09746,979.89,East,Bulk,63.98
SHIP-008428,SKU-00707,541.27,West,Bulk,439.12
SHIP-008429,SKU-07393,212.2,West,Standard,202.89
SHIP-008430,SKU-00905,37.34,West,Standard,176.76
SHIP-008431,SKU-01963,513.71,South,Express,262.4
SHIP-008432,SKU-03490,444.92,South,Standard,238.72
SHIP-008433,SKU-01246,244.24,North,Express,383.28
SHIP-008434,SKU-08826,553.02,North,Standard,344.48
SHIP-008435,SKU-06757,388.23,East,Express,289.18
SHIP-008436,SKU-06571,546.13,West,Bulk,34.01
SHIP-008437,SKU-08945,33.1,East,Standard,402.25
SHIP-008438,SKU-09101,193.65,West,Bulk,282.54
SHIP-008439,SKU-04565,466.72,South,Standard,65.37
SHIP-008440,SKU-07734,549.65,North,Bulk,230.13
SHIP-008441,SKU-07001,421.98,East,Standard,49.66
SHIP-008442,SKU-02605,949.5,East,Express,333.27
SHIP-008443,SKU-04498,576.06,West,Standard,310.84
SHIP-008444,SKU-07018,305.3,North,Standard,104.37
SHIP-008445,SKU-09224,984.11,South,Standard,414.4
SHIP-008446,SKU-03447,968.29,East,Express,174.55
SHIP-008447,SKU-08502,689.37,North,Bulk,293.54
SHIP-008448,SKU-08444,205.24,East,Standard,279.77
SHIP-008449,SKU-01258,21.69,East,Standard,261.81
SHIP-008450,SKU-02630,923.18,North,Bulk,168.85
SHIP-008451,SKU-04688,892.74,South,Standard,470.22
SHIP-008452,SKU-09526,503.3,West,Express,332.78
SHIP-008453,SKU-00616,276.56,West,Bulk,112.29
SHIP-008454,SKU-08126,695.2,East,Standard,153.96
SHIP-008455,SKU-01683,95.84,East,Standard,326.42
SHIP-008456,SKU-05768,839.12,West,Bulk,162.23
SHIP-008457,SKU-04562,943.77,West,Express,239.96
SHIP-008458,SKU-09526,409.85,South,Bulk,310.91
SHIP-008459,SKU-05573,757.02,South,Standard,186.64
SHIP-008460,SKU-09934,57.36,West,Standard,440.54
SHIP-008461,SKU-08145,222.88,East,Express,422.98
SHIP-008462,SKU-00038,434.5,West,Standard,29.57
SHIP-008463,SKU-03353,415.59,West,Bulk,65.93
SHIP-008464,SKU-05495,765.19,South,Express,240.47
SHIP-008465,SKU-00206,591.43,East,Standard,385.03
SHIP-008466,SKU-00775,717.77,East,Express,488.82
SHIP-008467,SKU-08874,256.39,South,Express,30.7
SHIP-008468,SKU-08936,219.04,South,Standard,273.84
SHIP-008469,SKU-08698,871.9,North,Bulk,276.03
SHIP-008470,SKU-06936,864.72,West,Standard,358.07
SHIP-008471,SKU-07704,962.67,North,Standard,124.23
SHIP-008472,SKU-03830,877.58,East,Bulk,184.84
SHIP-008473,SKU-08955,524.67,North,Express,286.42
SHIP-008474,SKU-03991,438.84,South,Express,259.97
SHIP-008475,SKU-06273,70.8,East,Standard,273.58
SHIP-008476,SKU-02127,79.67,West,Standard,75.45
SHIP-008477,SKU-05129,136.2,North,Bulk,440.27
SHIP-008478,SKU-03123,70.89,East,Standard,313.92
SHIP-008479,SKU-05827,473.55,West,Bulk,498.49
SHIP-008480,SKU-02503,79.77,North,Express,47.8
SHIP-008481,SKU-08625,601.45,East,Bulk,162.19
SHIP-008482,SKU-04337,960.09,North,Standard,319.65
SHIP-008483,SKU-06521,540.97,East,Express,308.25
SHIP-008484,SKU-04695,718.32,North,Bulk,395.06
SHIP-008485,SKU-07281,708.63,East,Express,486.48
SHIP-008486,SKU-08237,493.44,West,Standard,140.98
SHIP-008487,SKU-06404,894.31,North,Bulk,448.63
SHIP-008488,SKU-05938,308.28,East,Express,321.73
SHIP-008489,SKU-03684,344.71,West,Bulk,123.05
SHIP-008490,SKU-03527,487.56,South,Standard,107.18
SHIP-008491,SKU-04908,784.47,East,Standard,36.92
SHIP-008492,SKU-08269,588.22,South,Express,486.12
SHIP-008493,SKU-08021,633.58,West,Bulk,327.2
SHIP-008494,SKU-05873,418.16,East,Express,220.66
SHIP-008495,SKU-01704,380.86,West,Express,63.68
SHIP-008496,SKU-00730,558.7,West,Standard,107.86
SHIP-008497,SKU-08579,142.4,North,Bulk,472.94
SHIP-008498,SKU-03126,774.48,East,Express,383.11
SHIP-008499,SKU-05573,537.9,South,Bulk,369.37
SHIP-008500,SKU-05076,483.61,West,Express,268.11
SHIP-008501,SKU-03443,668.65,South,Bulk,468.12
SHIP-008502,SKU-00152,895.08,East,Bulk,458.05
SHIP-008503,SKU-09234,61.95,North,Bulk,152.91
SHIP-008504,SKU-00819,27.25,North,Standard,83.94
SHIP-008505,SKU-03757,780.53,South,Bulk,346.91
SHIP-008506,SKU-01808,781.69,East,Express,96.14
SHIP-008507,SKU-01889,810.14,West,Bulk,144.78
SHIP-008508,SKU-06241,990.04,South,Standard,297.05
SHIP-008509,SKU-07744,229.22,East,Bulk,373.8
SHIP-008510,SKU-09251,33.01,North,Standard,58.4
SHIP-008511,SKU-04233,913.14,East,Standard,79.85
SHIP-008512,SKU-05153,495.66,North,Standard,464.76
SHIP-008513,SKU-02341,11.1,North,Express,160.36
SHIP-008514,SKU-05473,783.32,North,Express,353.46
SHIP-008515,SKU-09527,626.0,West,Express,245.53
SHIP-008516,SKU-06037,533.34,West,Standard,195.73
SHIP-008517,SKU-09071,945.3,South,Bulk,101.82
SHIP-008518,SKU-07140,343.01,South,Express,314.87
SHIP-008519,SKU-01851,813.57,South,Bulk,184.57
SHIP-008520,SKU-05715,341.6,East,Express,168.32
SHIP-008521,SKU-05621,313.54,East,Bulk,184.38
SHIP-008522,SKU-09225,98.95,North,Standard,289.88
SHIP-008523,SKU-07689,797.01,East,Bulk,281.99
SHIP-008524,SKU-01962,40.2,West,Bulk,253.22
SHIP-008525,SKU-05360,387.58,South,Express,143.95
SHIP-008526,SKU-03550,111.12,West,Standard,49.67
SHIP-008527,SKU-01162,680.09,South,Bulk,427.48
SHIP-008528,SKU-06597,349.24,North,Standard,494.31
SHIP-008529,SKU-02018,39.47,West,Standard,338.51
SHIP-008530,SKU-08102,223.01,West,Bulk,113.61
SHIP-008531,SKU-06464,558.46,South,Standard,211.7
SHIP-008532,SKU-04167,261.28,North,Express,347.73
SHIP-008533,SKU-01235,324.17,South,Bulk,206.99
SHIP-008534,SKU-06397,726.85,North,Express,489.22
SHIP-008535,SKU-05158,520.62,West,Standard,309.14
SHIP-008536,SKU-02236,652.37,North,Express,340.86
SHIP-008537,SKU-00956,877.33,West,Standard,308.71
SHIP-008538,SKU-01509,941.27,North,Standard,41.38
SHIP-008539,SKU-02030,776.53,East,Standard,54.98
SHIP-008540,SKU-04639,897.52,East,Express,151.66
SHIP-008541,SKU-04919,624.16,South,Standard,457.64
SHIP-008542,SKU-06766,102.21,East,Express,163.75
SHIP-008543,SKU-01712,981.21,West,Bulk,188.45
SHIP-008544,SKU-06396,291.86,South,Bulk,391.74
SHIP-008545,SKU-05279,495.36,West,Express,484.03
SHIP-008546,SKU-07315,157.97,South,Standard,355.08
SHIP-008547,SKU-07433,157.37,South,Express,496.23
SHIP-008548,SKU-05969,668.92,North,Standard,197.26
SHIP-008549,SKU-04228,236.32,South,Express,46.22
SHIP-008550,SKU-09126,113.77,South,Bulk,82.22
SHIP-008551,SKU-08336,863.7,North,Standard,488.87
SHIP-008552,SKU-05933,950.37,East,Express,129.92
